         ,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact,Unnamed: 14,Bathroom_Type,Latitude,Longitude,Neighborhood_Livability_Score,Cluster_ID
Posted On,3,24000,1250,2 out of 4,Carpet Area,Chhattarpur,Delhi,Unfurnished,Bachelors,2,Contact Agent,,Standard,28.68998081,77.15461519,4.7,1
Posted On,3,30000,1000,3 out of 4,Carpet Area,Mayur Vihar Phase 1 Extension,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,28.76212493,77.19221298,4.0,1
Posted On,1,10000,500,2 out of 3,Super Area,Kalkaji,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,,En-suite,28.75126149,77.13304028,5.8,1
Posted On,1,10000,500,3 out of 4,Carpet Area,Neb Sarai,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent,,Standard,28.79443438,77.0900926,5.6,1
Posted On,3,90000,1550,2 out of 4,Carpet Area,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors,3,Contact Agent,,Attached,28.63349533,77.0585567,7.8,1
Posted On,4,280000,3800,1 out of 4,Carpet Area,"Maharani Bagh, New Friends Colony",Delhi,Semi-Furnished,Bachelors/Family,5,Contact Agent,,Standard,28.68804204,77.12296252,1.0,1
Posted On,2,32000,1150,1 out of 4,Super Area,Shalimar bagh,Delhi,Unfurnished,Bachelors,2,Contact Owner,,Attached,28.71082047,77.17623904,7.6,1
Posted On,3,80000,2000,3 out of 4,Carpet Area,Sarvodaya Enclave,Delhi,Unfurnished,Bachelors/Family,3,Contact Agent,,Attached,28.68703271,77.0191146,9.6,1
Posted On,1,5500,30,2 out of 3,Carpet Area,B-7 veer Singh colony Budh vihar phase 2 delhi,Delhi,Furnished,Bachelors/Family,1,Contact Owner,,Standard,28.78607754,77.17794139,2.9,1
Posted On,1,6000,50,3 out of 4,Carpet Area,Mahavir Enclave Part 3,Delhi,Semi-Furnished,Bachelors,1,Contact Owner,,Standard,28.63518246,77.08075493,9.1,1
Posted On,3,30000,1205,2 out of 4,Super Area,Dwarka Sector 5,Delhi,Furnished,Bachelors/Family,2,Contact Owner,,Attached,28.80264608,77.15247482,1.8,1
Posted On,3,42000,1450,2 out of 4,Carpet Area,Vasant Kunj,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,,Attached,28.65674261,77.05175067,6.6,1
Posted On,1,5500,200,2 out of 4,Super Area,Pusa Institutional Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,,Attached,28.78999157,77.05564181,5.8,1
Posted On,2,7000,350,2 out of 4,Super Area,Raj Nagar 2,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Common,28.77264048,77.00943334,7.4,1
Posted On,2,10000,700,Ground out of 1,Super Area,Sarojini Nagar,Delhi,Unfurnished,Bachelors,1,Contact Owner,,Attached,28.67853688,77.15990426,4.1,1
Posted On,1,17000,400,3 out of 4,Carpet Area,Lajpat Nagar,Delhi,Furnished,Bachelors/Family,1,Contact Agent,,Attached,28.6320941,77.00412794,3.1,1
Posted On,1,18000,700,1 out of 5,Super Area,Mayur Vihar 1,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Standard,28.65204224,77.00968422,5.2,1
Posted On,2,14000,1000,1 out of 4,Carpet Area,"Arjun Garh, Aya Nagar",Delhi,Semi-Furnished,Bachelors,2,Contact Agent,,Attached,28.73163048,77.03227857,9.7,1
Posted On,1,17000,450,1 out of 4,Carpet Area,"Paryavaran Complex, Sainik Farm",Delhi,Furnished,Bachelors/Family,1,Contact Agent,,En-suite,28.80255206,77.13067823,6.6,1
Posted On,3,27000,1200,10 out of 10,Super Area,DS 19,Delhi,Semi-Furnished,Family,2,Contact Owner,,Standard,28.70621637,77.05104139,6.6,1
Posted On,3,25000,1200,2 out of 4,Carpet Area,Patparganj,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,,Attached,28.61506786,77.19739768,6.2,1
Posted On,2,23000,900,3 out of 4,Super Area,"Lajpat Nagar II, null",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,28.66017396,77.11244731,5.4,1
Posted On,2,24500,84,1 out of 4,Carpet Area,Paschim Vihar,Delhi,Furnished,Bachelors,2,Contact Agent,,En-suite,28.77673081,77.10211882,7.4,1
Posted On,1,10000,200,1 out of 2,Carpet Area,East Of Kailash,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,,Common,28.61650245,77.07296777,3.5,1
Posted On,2,35000,1300,2 out of 3,Super Area,Kalkaji,Delhi,Unfurnished,Bachelors,2,Contact Agent,,Common,28.78172986,77.07427836,4.3,1
Posted On,2,27000,1300,Ground out of 2,Carpet Area,Aya Nagar Extension,Delhi,Furnished,Bachelors/Family,2,Contact Owner,,En-suite,28.61460981,77.04393773,8.3,1
Posted On,1,7000,200,1 out of 4,Carpet Area,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1,Contact Agent,,Attached,28.75626213,77.04401679,1.0,1
Posted On,1,5000,300,Ground out of 4,Carpet Area,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent,,Attached,28.65194907,77.10923972,1.7,1
Posted On,2,5000,550,3 out of 4,Carpet Area,"Mohan Garden, Razapur Khurd",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,,Attached,28.70350809,77.19589086,6.3,1
Posted On,2,12000,950,2 out of 2,Super Area,Uttam Nagar,Delhi,Semi-Furnished,Bachelors,1,Contact Owner,,Standard,28.79928826,77.12492569,9.7,1
Posted On,2,30000,750,2 out of 4,Carpet Area,"Arjun Nagar, Safdarjung Enclave",Delhi,Furnished,Bachelors/Family,2,Contact Agent,,Common,28.72554867,77.16383182,4.2,1
Posted On,2,25000,950,Ground out of 4,Carpet Area,"East End Apartments, Ph. 1ext near new Ashok nagar",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,28.64651626,77.15284322,3.9,1
Posted On,1,6000,350,1 out of 4,Carpet Area,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent,,Common,28.73448056,77.10552206,9.8,1
Posted On,3,45000,2000,3 out of 4,Super Area,Jangpura,Delhi,Unfurnished,Bachelors/Family,3,Contact Owner,,Attached,28.77304675,77.11054316,2.4,1
Posted On,3,40000,180,Ground out of 4,Carpet Area,Janakpuri,Delhi,Unfurnished,Bachelors,3,Contact Agent,,Attached,28.75022723,77.06389166,6.1,1
Posted On,2,8500,60,2 out of 5,Super Area,Mayur Vihar 1,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Attached,28.66643713,77.13915193,9.8,1
Posted On,2,16500,950,2 out of 4,Carpet Area,"Indraprastha Extension, Patparganj",Delhi,Unfurnished,Bachelors,1,Contact Agent,,Attached,28.70203525,77.16299784,5.9,1
Posted On,3,100000,1400,1 out of 4,Carpet Area,"Jangpura Extension, Jangpura",Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,,Attached,28.70699665,77.00356416,8.7,1
Posted On,3,52000,200,2 out of 3,Carpet Area,South Extension 1,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,,Common,28.66921446,77.02202226,2.7,1
Posted On,1,12500,450,2 out of 3,Carpet Area,Patel Nagar West,Delhi,Furnished,Bachelors/Family,1,Contact Agent,,Attached,28.79948898,77.02425057,2.0,1
Posted On,2,14000,600,3 out of 4,Super Area,"V3s East Centre, Laxmi Nagar",Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,,Standard,28.73857716,77.14644157,6.6,1
Posted On,1,15000,350,1 out of 3,Super Area,"Arjun Nagar, Safdarjung Enclave",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,,Attached,28.77204671,77.19393297,4.5,1
Posted On,1,5000,300,1 out of 3,Carpet Area,Ashok Nagar,Delhi,Furnished,Bachelors,1,Contact Owner,,Attached,28.71091282,77.14052067,9.5,1
Posted On,2,40000,95,3 out of 3,Carpet Area,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Common,28.75884642,77.03371949,8.8,1
Posted On,1,17000,550,3 out of 3,Super Area,"DDA Rose Apartments, Dwarka Sector 18B",Delhi,Furnished,Bachelors/Family,1,Contact Owner,,Attached,28.62688034,77.07906817,1.5,1
Posted On,3,15000,900,1 out of 3,Super Area,Narela,Delhi,Furnished,Bachelors/Family,3,Contact Owner,,Attached,28.67124555,77.04425203,9.1,1
Posted On,1,6000,25,4 out of 6,Super Area,Hari Nagar Ashram,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Attached,28.63282671,77.13030049,2.6,1
Posted On,3,85000,325,1 out of 3,Carpet Area,Defence Colony,Delhi,Unfurnished,Bachelors,3,Contact Agent,,Common,28.73560951,77.17173384,6.8,1
Posted On,2,18000,80,2 out of 4,Super Area,Rajouri Garden,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Standard,28.62618926,77.00565558,6.3,1
Posted On,2,7500,77,3 out of 4,Super Area,Mandawali,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,,Common,28.6127956,77.1310929,3.6,1
Posted On,2,10000,60,3 out of 4,Super Area,Bindapur,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Common,28.79489213,77.17596186,9.7,1
Posted On,1,9000,100,1 out of 1,Super Area,"Shiva Enclave, Paschim Vihar",Delhi,Furnished,Bachelors/Family,1,Contact Owner,,Common,28.62254498,77.06619273,2.6,1
Posted On,3,24000,1300,3 out of 4,Super Area,Rohini Sector 22,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,28.64576009,77.20140104,2.7,1
Posted On,2,12000,500,1 out of 4,Carpet Area,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,28.61045959,77.03827508,5.6,1
Posted On,2,10500,500,2 out of 3,Carpet Area,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,28.70818963,77.1515045,3.9,1
Posted On,2,31000,1200,3 out of 4,Super Area,Pitampura,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,28.77929249,77.11358012,2.6,1
Posted On,1,9000,250,Ground out of 3,Super Area,"Jai laxmi Apartments, Indraprastha Extension, Patparganj",Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Attached,28.80044391,77.17736482,4.5,1
Posted On,2,9000,700,4 out of 5,Super Area,Sant Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Attached,28.64061563,77.04186621,5.3,1
Posted On,3,27000,1050,Ground out of 4,Carpet Area,"Nalanda Apartment, Vikaspuri",Delhi,Unfurnished,Family,2,Contact Agent,,Common,28.71039875,77.16219546,1.1,1
Posted On,2,12500,500,2 out of 4,Carpet Area,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,28.74389352,77.0998689,1.1,1
Posted On,2,15000,1100,1 out of 2,Super Area,Medavakkam,Chennai,Semi-Furnished,Bachelors,2,Contact Owner,,Standard,13.08413078,80.34984521,3.5,3
Posted On,2,6500,1000,Ground out of 1,Super Area,"Urapakkam, Vandalur R.F, GST Road",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,13.1007043,80.26577367,6.5,0
Posted On,3,90000,2400,1 out of 3,Carpet Area,"R.A Puram, Mandaiveli",Chennai,Semi-Furnished,Bachelors/Family,3,Contact Agent,,Standard,13.14821933,80.34383719,2.9,3
Posted On,3,200000,3000,1 out of 1,Super Area,Madras Boat Club Road,Chennai,Furnished,Family,4,Contact Agent,,Attached,13.15737316,80.24786366,1.4,3
Posted On,1,15000,650,Ground out of 2,Carpet Area,Kambar Colony,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Attached,13.02000024,80.20549627,9.0,0
Posted On,2,15000,1000,17 out of 31,Carpet Area,Thalambur,Chennai,Semi-Furnished,Bachelors,2,Contact Owner,,Attached,13.04077285,80.35299308,3.7,3
Posted On,2,7600,700,1 out of 3,Super Area,Anakaputhur,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,,Common,13.01636226,80.36627983,9.4,0
Posted On,3,29000,1200,1 out of 3,Carpet Area,Ashok Nagar,Chennai,Semi-Furnished,Bachelors,3,Contact Agent,,Common,13.12943615,80.29520614,4.2,3
Posted On,3,20000,1710,15 out of 29,Super Area,"Padur, Old Mahabalipuram Road",Chennai,Semi-Furnished,Bachelors/Family,3,Contact Owner,,Attached,13.02012154,80.1950749,6.1,0
Posted On,2,12000,600,1 out of 3,Super Area,Mangadu,Chennai,Furnished,Bachelors/Family,2,Contact Owner,,En-suite,13.16068423,80.29575345,5.5,3
Posted On,2,10500,1080,1 out of 2,Super Area,Ponmar,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,,Standard,13.15992246,80.18733417,8.7,0
Posted On,2,29000,1300,Ground out of 2,Super Area,Annanagar west,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,13.12440295,80.28570793,1.4,3
Posted On,2,26000,1027,15 out of 19,Super Area,Karapakkam,Chennai,Semi-Furnished,Bachelors,2,Contact Agent,,Common,13.18084768,80.22564957,9.2,0
Posted On,3,25000,1350,Ground out of 2,Super Area,Alandur,Chennai,Furnished,Family,3,Contact Owner,,Standard,13.02005036,80.2996612,7.8,0
Posted On,2,10000,950,1 out of 2,Super Area,Selaiyur,Chennai,Unfurnished,Family,2,Contact Owner,,Common,13.16190029,80.26875456,2.6,3
Posted On,2,14000,1300,1 out of 2,Super Area,Iyyappanthangal,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,,Common,13.08338557,80.21531537,9.5,0
Posted On,2,6000,600,1 out of 3,Super Area,Poonamallee,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,,Attached,13.00906892,80.28031501,6.2,0
Posted On,3,40000,1428,Ground out of 2,Super Area,"Chromepet, GST Road",Chennai,Unfurnished,Bachelors,2,Contact Owner,,Standard,13.0134797,80.17093262,1.5,3
Posted On,2,23000,920,2 out of 2,Carpet Area,KK Nagar,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,13.01535775,80.20116434,2.8,3
Posted On,2,10000,600,Ground out of 2,Carpet Area,Sadhanadhapuram,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,13.11991148,80.25705542,5.5,3
Posted On,2,10000,810,Ground out of 1,Carpet Area,"Tambaram West, Tambaram, Chennai Bypass Road",Chennai,Unfurnished,Bachelors,1,Contact Owner,,Attached,13.15997636,80.29937849,10.0,0
Posted On,2,15000,1200,Ground out of 2,Super Area,Ramapuram,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Common,13.05861036,80.26513303,5.0,3
Posted On,1,11000,550,3 out of 4,Super Area,Poongavanapuram,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Attached,13.00380464,80.31193618,1.6,3
Posted On,2,20000,600,1 out of 2,Super Area,"Egmore, PH Road",Chennai,Unfurnished,Family,1,Contact Owner,,Attached,13.15319898,80.20575208,8.2,0
Posted On,2,15000,850,Ground out of 2,Super Area,Old Mahabalipuram Road,Chennai,Furnished,Bachelors/Family,1,Contact Owner,,Attached,13.01501387,80.28314257,5.7,0
Posted On,4,22000,2117,20 out of 20,Carpet Area,Sholinganallur,Chennai,Semi-Furnished,Bachelors/Family,4,Contact Owner,,Attached,13.05815679,80.29799043,5.2,3
Posted On,2,6000,900,1 out of 1,Super Area,Guduvancheri,Chennai,Unfurnished,Bachelors,2,Contact Owner,,Attached,13.11826841,80.28082847,9.6,0
Posted On,2,20000,1000,Ground out of 1,Super Area,Thiruvanmiyur,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,13.00652889,80.19715675,5.5,3
Posted On,1,6500,500,2 out of 3,Super Area,"Aminjikarai, PH Road",Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,,Attached,13.09009299,80.36923658,3.0,3
Posted On,2,12000,800,1 out of 3,Super Area,"Purasawalkam, PH Road",Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Common,13.04672768,80.34674986,3.1,3
Posted On,2,27000,1550,2 out of 3,Super Area,Alwarpet,Chennai,Semi-Furnished,Bachelors/Family,3,Contact Owner,,Standard,13.03087744,80.33111211,4.7,3
Posted On,2,15000,1500,Ground out of 1,Super Area,Madanankppam,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,13.09701111,80.21504031,8.6,0
Posted On,3,20000,1700,Ground out of 1,Carpet Area,Thirumazhisai,Chennai,Furnished,Bachelors/Family,6,Contact Owner,,Common,13.14316387,80.18246189,7.4,0
Posted On,2,22000,700,3 out of 4,Super Area,T Nagar,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,13.12728405,80.36016322,5.1,3
Posted On,1,7000,400,1 out of 3,Super Area,Koyambedu,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,,Common,13.03418975,80.22377453,5.4,3
Posted On,2,7000,450,1 out of 2,Super Area,Pammal,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Attached,13.01569098,80.20739381,5.3,3
Posted On,1,6500,500,1 out of 3,Super Area,Velachery,Chennai,Furnished,Bachelors/Family,1,Contact Owner,,Attached,13.09957415,80.23683614,7.6,0
Posted On,2,9000,770,1 out of 2,Super Area,"Tambaram, GST Road",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Common,13.05156104,80.3470873,5.2,3
Posted On,1,4500,150,Ground out of 2,Super Area,Velachery,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,,En-suite,13.14662529,80.23800143,8.0,0
Posted On,2,12000,850,Ground out of 2,Super Area,Perambur,Chennai,Unfurnished,Family,2,Contact Owner,,Common,13.10015657,80.20752476,5.2,3
Posted On,2,18000,1100,Ground out of 3,Carpet Area,Iyyappanthangal,Chennai,Semi-Furnished,Bachelors,2,Contact Owner,,Common,13.1576685,80.28594747,9.2,0
Posted On,2,8000,650,Ground out of 1,Carpet Area,"Bunder Garden, Perambur",Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,,Standard,13.13614278,80.21291144,6.6,0
Posted On,1,5000,550,1 out of 1,Super Area,Sikkarayapuram,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,,Attached,13.06965326,80.26812797,5.6,0
Posted On,2,14000,1000,1 out of 3,Super Area,Kanathur Reddikuppam,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,13.12448688,80.23061832,9.8,0
Posted On,1,6500,250,Ground out of 5,Super Area,Adambakkam,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Attached,13.05014503,80.28198594,3.2,3
Posted On,2,10000,790,2 out of 2,Carpet Area,Kovilancheri,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,En-suite,13.08502483,80.22273997,3.2,3
Posted On,2,13000,600,1 out of 3,Super Area,Medavakkam,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Common,12.99642094,80.29707581,6.6,0
Posted On,2,11200,700,1 out of 2,Super Area,Nanganallur,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,13.15611511,80.21107618,2.5,3
Posted On,1,8900,550,Ground out of 1,Carpet Area,"Karambakkam, Porur",Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,,Attached,13.07318422,80.23912086,4.6,3
Posted On,1,12000,500,Ground out of 2,Super Area,Arumbakkam,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,,Attached,13.11091108,80.252558,4.2,3
Posted On,3,45000,1800,2 out of 4,Carpet Area,Royapettah,Chennai,Unfurnished,Bachelors,3,Contact Agent,,Attached,13.08646613,80.26016512,5.4,3
Posted On,3,35000,1550,3 out of 4,Carpet Area,Thiruvanmiyur,Chennai,Semi-Furnished,Bachelors,2,Contact Agent,,Attached,13.16493686,80.2495122,9.2,0
Posted On,3,34999,1462,3 out of 4,Carpet Area,Nandambakkam,Chennai,Semi-Furnished,Family,3,Contact Agent,,Common,13.03997211,80.23331423,5.3,3
Posted On,2,11000,970,Ground out of 2,Carpet Area,Pallikaranai,Chennai,Semi-Furnished,Bachelors,2,Contact Owner,,Common,13.11902899,80.21828358,3.8,3
Posted On,3,150000,2300,11 out of 18,Carpet Area,"Adyar, Sardar Patel Road",Chennai,Semi-Furnished,Bachelors,3,Contact Agent,,Attached,13.04260839,80.34119481,4.3,3
Posted On,2,15000,700,1 out of 2,Super Area,Nanganallur,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,,Attached,13.00092606,80.21203888,9.3,0
Posted On,2,15000,674,Ground out of 3,Carpet Area,"Chromepet, GST Road",Chennai,Unfurnished,Bachelors,2,Contact Owner,,Attached,13.02549736,80.30610249,3.4,3
Posted On,2,10000,750,Ground out of 1,Carpet Area,Tambaram East,Chennai,Unfurnished,Family,2,Contact Owner,,Standard,13.12471482,80.2398162,6.4,0
Posted On,2,12000,1000,Ground out of 2,Super Area,Tambaram Sanatorium,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,13.06638484,80.30583548,4.6,3
Posted On,2,10000,1030,1 out of 2,Carpet Area,Camp Road,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Common,13.08916044,80.20231876,5.9,0
Posted On,3,35000,1540,3 out of 4,Carpet Area,Ranganathapuram-Medavakkam,Chennai,Furnished,Bachelors,2,Contact Owner,,En-suite,13.1014267,80.25947229,6.1,0
Posted On,3,40000,1800,3 out of 5,Carpet Area,T Nagar,Chennai,Unfurnished,Bachelors,3,Contact Agent,,Attached,13.06036599,80.2412735,2.5,3
Posted On,2,24000,1100,2 out of 2,Super Area,Kodambakkam,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,,Standard,13.02857619,80.35963146,3.0,3
Posted On,2,12000,985,3 out of 17,Super Area,Oragadam Sriperumbudur,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,13.10370294,80.35946124,7.0,0
Posted On,2,30000,1200,3 out of 3,Carpet Area,Mandaiveli,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Agent,,En-suite,13.16238562,80.19235209,5.0,3
Posted On,2,10000,1200,1 out of 1,Super Area,"Tambaram, GST Road",Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,,Standard,13.05829279,80.22520861,8.6,0
Posted On,2,15000,900,1 out of 3,Super Area,"Purasawalkam, PH Road",Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,,Standard,13.09001533,80.24913867,9.6,0
Posted On,2,33000,800,1 out of 4,Carpet Area,Abiramapuram,Chennai,Unfurnished,Bachelors/Family,2,Contact Agent,,Attached,12.98943328,80.32488183,5.9,0
Posted On,2,9000,800,1 out of 3,Super Area,"Perungalathur, Chennai Bypass Road",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,En-suite,13.14293861,80.2195682,3.5,3
Posted On,3,30000,1500,3 out of 4,Super Area,"Okkiyam Thuraipakkam, E Coast Road",Chennai,Semi-Furnished,Bachelors/Family,3,Contact Owner,,Attached,13.14611158,80.30017687,3.1,3
Posted On,2,13000,680,1 out of 1,Super Area,T.Nagar,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,,Common,13.00418246,80.22462064,3.7,3
Posted On,2,15000,800,1 out of 2,Super Area,"KK Nagar West, KK Nagar",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,13.15212071,80.37039547,7.7,0
Posted On,2,12000,875,2 out of 2,Super Area,Madipakkam,Chennai,Semi-Furnished,Bachelors,2,Contact Owner,,Common,13.04456953,80.2423211,6.8,0
Posted On,2,20000,880,1 out of 2,Carpet Area,KK Nagar,Chennai,Semi-Furnished,Family,2,Contact Owner,,Attached,13.07285031,80.34230234,1.4,3
Posted On,3,36000,1500,2 out of 3,Super Area,Choolaimedu,Chennai,Semi-Furnished,Bachelors/Family,3,Contact Owner,,Attached,12.99911283,80.26115698,8.5,0
Posted On,2,10000,950,1 out of 1,Super Area,Sithalapakkam,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,12.99606793,80.18991265,6.8,0
Posted On,2,16000,850,Ground out of 2,Super Area,Mambalam West,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Common,13.04827683,80.36214013,8.5,0
Posted On,1,6000,700,1 out of 2,Super Area,Pachaiyamman Nagar,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Attached,13.03902225,80.19221178,5.3,3
Posted On,3,22000,2000,Ground out of 1,Super Area,"Pushpa Colony, Saligramam",Chennai,Semi-Furnished,Family,2,Contact Owner,,Common,13.04944348,80.25702985,7.5,0
